,conf,score
101,"(14, 20, 5, 25, 32, 7, 'adam', 0.001, 'normal', 'linear')",469.4878515300038
102,"(14, 20, 5, 25, 128, 0, 'adam', 0.1, 'uniform', 'relu')",470.67431794487277
103,"(7, 100, 5, 25, 128, 0, 'Adagrad', 0.1, 'lecun_uniform', 'softplus')",471.2978497185785
104,"(7, 20, 5, 25, 128, 7, 'Adagrad', 0.1, 'normal', 'linear')",472.6674439317685
105,"(14, 50, 3, 25, 128, 0, 'Adamax', 0.1, 'normal', 'relu')",472.9110555637436
106,"(14, 20, 3, 25, 128, 7, 'Adagrad', 0.1, 'normal', 'relu')",472.9129635649927
107,"(7, 20, 3, 25, 500, 7, 'Adamax', 0.1, 'uniform', 'relu')",473.35772680128764
108,"(7, 50, 5, 25, 128, 0, 'Adamax', 0.1, 'normal', 'linear')",473.4131268476238
109,"(14, 20, 5, 25, 128, 7, 'Adamax', 0.001, 'lecun_uniform', 'softplus')",475.0628093810489
110,"(14, 20, 5, 25, 32, 7, 'Adagrad', 0.1, 'lecun_uniform', 'relu')",475.09938983960467
111,"(14, 20, 5, 25, 500, 7, 'Adamax', 0.001, 'uniform', 'softplus')",477.5716450556614
112,"(14, 20, 3, 25, 500, 7, 'Adamax', 0.001, 'lecun_uniform', 'softplus')",479.30457603758185
113,"(14, 50, 3, 25, 500, 0, 'adam', 0.001, 'lecun_uniform', 'softplus')",479.9681690920256
114,"(14, 20, 5, 25, 500, 7, 'Adagrad', 0.001, 'uniform', 'linear')",480.0537652592696
115,"(14, 20, 3, 25, 500, 7, 'Adagrad', 0.1, 'lecun_uniform', 'relu')",483.0072263291826
116,"(7, 50, 5, 25, 32, 0, 'Adagrad', 0.001, 'lecun_uniform', 'softplus')",483.6194883984299
117,"(14, 20, 5, 25, 500, 7, 'Adagrad', 0.1, 'lecun_uniform', 'relu')",484.4110456378718
118,"(14, 100, 3, 25, 32, 0, 'Adagrad', 0.1, 'normal', 'relu')",486.0478610361016
119,"(7, 100, 5, 25, 500, 0, 'Adamax', 0.001, 'lecun_uniform', 'relu')",486.2006542977937
120,"(7, 20, 5, 25, 500, 0, 'adam', 0.1, 'lecun_uniform', 'linear')",486.73767304167245
121,"(7, 100, 5, 25, 500, 0, 'adam', 0.1, 'normal', 'linear')",488.7864199076737
122,"(7, 50, 3, 25, 128, 0, 'Adagrad', 0.1, 'normal', 'linear')",491.39552957709634
123,"(7, 50, 3, 25, 32, 0, 'Adagrad', 0.1, 'normal', 'softplus')",492.0576468106462
124,"(14, 50, 5, 25, 32, 0, 'adam', 0.001, 'uniform', 'linear')",501.3003538323937
125,"(14, 50, 3, 25, 32, 0, 'Adamax', 0.1, 'normal', 'softplus')",505.8075420278367
126,"(7, 50, 3, 25, 32, 0, 'Adagrad', 0.1, 'lecun_uniform', 'relu')",507.72593058486996
127,"(14, 50, 5, 25, 128, 0, 'adam', 0.001, 'lecun_uniform', 'softplus')",509.55348133531055
128,"(14, 100, 3, 25, 32, 0, 'Adamax', 0.1, 'normal', 'softplus')",510.8462009527925
129,"(7, 20, 3, 25, 500, 0, 'adam', 0.001, 'uniform', 'relu')",511.61183747660067
130,"(7, 50, 3, 25, 128, 0, 'Adagrad', 0.001, 'lecun_uniform', 'relu')",511.83260531076644
131,"(14, 20, 5, 25, 32, 0, 'Adamax', 0.1, 'lecun_uniform', 'relu')",521.7415886865783
132,"(14, 50, 5, 25, 32, 0, 'adam', 0.1, 'lecun_uniform', 'linear')",522.102416413165
133,"(14, 20, 5, 25, 32, 0, 'adam', 0.1, 'lecun_uniform', 'softplus')",544.7332965228587
134,"(14, 100, 5, 25, 32, 0, 'Adagrad', 0.1, 'lecun_uniform', 'softplus')",550.8735286995948
135,"(14, 50, 3, 25, 32, 0, 'Adagrad', 0.001, 'normal', 'softplus')",556.134561782734
136,"(7, 20, 5, 25, 32, 0, 'Adagrad', 0.001, 'uniform', 'softplus')",570.45333823858
137,"(14, 100, 5, 25, 500, 0, 'Adamax', 0.1, 'lecun_uniform', 'relu')",570.7188728577587
138,"(7, 20, 3, 25, 500, 0, 'adam', 0.1, 'lecun_uniform', 'softplus')",579.2435164260222
139,"(14, 50, 3, 25, 32, 0, 'adam', 0.001, 'lecun_uniform', 'linear')",579.4025691287715
140,"(7, 50, 5, 25, 500, 0, 'Adamax', 0.1, 'normal', 'relu')",596.6292416850296
141,"(7, 20, 3, 25, 128, 0, 'Adamax', 0.1, 'lecun_uniform', 'linear')",610.9518972310193
142,"(14, 50, 3, 25, 128, 0, 'Adagrad', 0.001, 'uniform', 'linear')",615.1460725529928
143,"(7, 20, 3, 25, 32, 0, 'Adamax', 0.1, 'normal', 'linear')",615.7853684153877
144,"(14, 100, 3, 25, 128, 0, 'Adagrad', 0.1, 'normal', 'softplus')",631.3487475114553
145,"(14, 100, 5, 25, 500, 0, 'adam', 0.001, 'normal', 'relu')",650.9547381791866
146,"(14, 50, 5, 25, 32, 0, 'Adagrad', 0.001, 'lecun_uniform', 'softplus')",690.9262314348911
147,"(14, 100, 3, 25, 128, 0, 'adam', 0.1, 'normal', 'linear')",698.4673357972271
148,"(14, 100, 5, 25, 500, 0, 'adam', 0.1, 'lecun_uniform', 'linear')",708.5705045901311
149,"(14, 50, 5, 25, 32, 0, 'Adagrad', 0.001, 'uniform', 'linear')",715.9871984571378
150,"(7, 50, 3, 25, 500, 0, 'Adamax', 0.001, 'lecun_uniform', 'relu')",751.3395523965967
151,"(7, 20, 3, 25, 500, 0, 'Adagrad', 0.1, 'uniform', 'linear')",787.0593136318531
152,"(14, 50, 3, 25, 500, 0, 'Adamax', 0.001, 'lecun_uniform', 'linear')",814.7935388419555
153,"(14, 100, 5, 25, 500, 0, 'Adagrad', 0.001, 'normal', 'linear')",819.1013852607214
154,"(7, 20, 5, 25, 500, 0, 'Adamax', 0.1, 'uniform', 'linear')",833.5258158952706
155,"(14, 50, 5, 25, 32, 0, 'Adagrad', 0.1, 'lecun_uniform', 'relu')",851.7492507335518
156,"(14, 20, 5, 25, 128, 0, 'Adamax', 0.001, 'normal', 'linear')",853.087581306098
157,"(14, 50, 3, 25, 32, 0, 'Adagrad', 0.001, 'uniform', 'softplus')",965.5832205060779
158,"(14, 50, 3, 25, 500, 0, 'Adagrad', 0.001, 'lecun_uniform', 'relu')",1132.29329968234
159,"(14, 20, 3, 25, 500, 0, 'adam', 0.001, 'lecun_uniform', 'relu')",1259.4480331276409
160,"(14, 50, 3, 25, 500, 0, 'Adagrad', 0.1, 'lecun_uniform', 'linear')",1288.7662622187063
161,"(14, 20, 3, 25, 32, 0, 'Adagrad', 0.1, 'normal', 'linear')",1293.7668786696916
162,"(14, 50, 3, 25, 500, 0, 'Adamax', 0.1, 'uniform', 'softplus')",1447.6524963805823
163,"(7, 50, 3, 25, 500, 0, 'Adagrad', 0.001, 'normal', 'softplus')",1524.5698647078339
164,"(14, 20, 5, 25, 32, 0, 'Adagrad', 0.001, 'uniform', 'linear')",1683.8858409158056
165,"(7, 20, 5, 25, 128, 0, 'Adagrad', 0.1, 'lecun_uniform', 'relu')",1729.370185980053
166,"(14, 20, 5, 25, 32, 0, 'Adagrad', 0.1, 'lecun_uniform', 'softplus')",1766.9977878742566
167,"(7, 20, 3, 25, 128, 0, 'Adagrad', 0.1, 'normal', 'relu')",1787.4627495819186
168,"(14, 20, 3, 25, 500, 0, 'adam', 0.1, 'uniform', 'relu')",1831.6877024616772
169,"(14, 50, 5, 25, 500, 0, 'Adamax', 0.1, 'normal', 'relu')",1872.4320391514464
170,"(7, 20, 5, 25, 500, 0, 'Adamax', 0.1, 'lecun_uniform', 'softplus')",2283.6398653955907
171,"(7, 20, 3, 25, 500, 0, 'Adamax', 0.1, 'normal', 'softplus')",3146.323914697634
172,"(14, 20, 5, 25, 500, 0, 'Adagrad', 0.001, 'uniform', 'softplus')",3201.0310423016044
173,"(14, 20, 5, 25, 500, 0, 'Adagrad', 0.1, 'normal', 'softplus')",3302.635812690396
