,conf,score
156,"(7, 20, 5, 25, 32, 0, 'Adagrad', 0.1, 'uniform', 'relu')",10010.816449752765
157,"(14, 20, 3, 25, 500, 0, 'Adamax', 0.1, 'normal', 'linear')",11608.246795622577
158,"(7, 20, 5, 25, 500, 0, 'Adamax', 0.1, 'uniform', 'softplus')",11705.66079244512
159,"(14, 50, 3, 25, 128, 0, 'Adagrad', 0.1, 'uniform', 'softplus')",11922.41931103318
160,"(14, 20, 3, 25, 500, 0, 'adam', 0.1, 'normal', 'softplus')",12653.549863997949
161,"(14, 20, 5, 25, 500, 0, 'Adagrad', 0.001, 'uniform', 'linear')",13500.103002794682
162,"(7, 20, 5, 25, 32, 0, 'Adagrad', 0.1, 'normal', 'relu')",14405.082061120822
163,"(14, 20, 3, 25, 500, 0, 'Adagrad', 0.001, 'normal', 'relu')",16233.6425133775
164,"(7, 20, 3, 25, 32, 0, 'Adagrad', 0.1, 'uniform', 'relu')",16975.91088045826
165,"(14, 20, 5, 25, 500, 0, 'Adamax', 0.001, 'normal', 'relu')",18826.493688380848
166,"(14, 20, 5, 25, 500, 0, 'Adamax', 0.1, 'normal', 'relu')",19715.896736343682
167,"(7, 20, 5, 25, 128, 0, 'Adagrad', 0.001, 'lecun_uniform', 'relu')",19791.830440466536
168,"(7, 20, 3, 25, 500, 0, 'Adagrad', 0.1, 'normal', 'softplus')",20788.345831499028
169,"(14, 20, 5, 25, 500, 0, 'Adamax', 0.1, 'normal', 'softplus')",21874.594474727965
170,"(14, 20, 5, 25, 500, 0, 'Adagrad', 0.1, 'normal', 'softplus')",22915.38797541443
171,"(14, 20, 3, 25, 128, 0, 'Adagrad', 0.1, 'lecun_uniform', 'softplus')",23125.44112082266
172,"(14, 20, 5, 25, 500, 0, 'Adamax', 0.001, 'uniform', 'relu')",23307.875289082647
173,"(14, 20, 5, 25, 500, 0, 'Adagrad', 0.1, 'lecun_uniform', 'relu')",25296.419662021108
