,conf,score
99,"(7, 50, 3, 25, 500, 0, 'Adamax', 0.1, 'lecun_uniform', 'softplus')",1379.4888743538559
100,"(14, 50, 5, 25, 500, 0, 'Adamax', 0.001, 'normal', 'softplus')",1383.1817054682738
101,"(7, 20, 5, 25, 32, 0, 'Adamax', 0.001, 'normal', 'linear')",1388.3901542752023
102,"(7, 50, 3, 25, 500, 0, 'Adamax', 0.1, 'lecun_uniform', 'linear')",1401.7148795034477
103,"(14, 50, 5, 25, 128, 0, 'adam', 0.001, 'normal', 'linear')",1406.9228534120753
104,"(7, 20, 3, 25, 500, 0, 'adam', 0.001, 'normal', 'softplus')",1410.601494363945
105,"(14, 50, 3, 25, 128, 0, 'Adagrad', 0.001, 'uniform', 'relu')",1414.9131858534242
106,"(7, 20, 3, 25, 32, 0, 'Adamax', 0.001, 'uniform', 'softplus')",1419.2024660107163
107,"(7, 50, 3, 25, 128, 0, 'Adamax', 0.001, 'lecun_uniform', 'softplus')",1423.9102832658264
108,"(14, 20, 3, 25, 32, 0, 'adam', 0.001, 'normal', 'softplus')",1439.9665729850713
109,"(14, 20, 3, 25, 128, 0, 'Adamax', 0.1, 'uniform', 'linear')",1444.1210562003162
110,"(14, 100, 3, 25, 128, 0, 'Adagrad', 0.1, 'uniform', 'softplus')",1472.92491388637
111,"(7, 100, 5, 25, 500, 0, 'Adagrad', 0.1, 'lecun_uniform', 'linear')",1515.1997539613903
112,"(14, 20, 3, 25, 32, 0, 'Adamax', 0.001, 'uniform', 'linear')",1536.2186719413642
113,"(14, 50, 5, 25, 500, 0, 'Adamax', 0.1, 'normal', 'relu')",1548.5087654171466
114,"(14, 20, 5, 25, 500, 0, 'adam', 0.1, 'normal', 'relu')",1682.3999789087682
115,"(14, 100, 3, 25, 128, 0, 'Adagrad', 0.001, 'lecun_uniform', 'linear')",1781.856961274514
116,"(14, 100, 5, 25, 128, 0, 'Adamax', 0.1, 'normal', 'linear')",1815.2510501463573
117,"(14, 20, 5, 25, 128, 0, 'adam', 0.001, 'lecun_uniform', 'linear')",1956.9311119828758
118,"(14, 50, 3, 25, 128, 0, 'adam', 0.1, 'normal', 'linear')",2019.5896681537324
119,"(14, 50, 3, 25, 500, 0, 'adam', 0.001, 'lecun_uniform', 'relu')",2068.1511644405728
120,"(14, 50, 5, 25, 128, 0, 'Adagrad', 0.001, 'lecun_uniform', 'relu')",2226.9363912137037
121,"(14, 50, 5, 25, 500, 0, 'Adamax', 0.1, 'normal', 'softplus')",2227.7626423329248
122,"(7, 50, 3, 25, 500, 0, 'Adagrad', 0.1, 'uniform', 'relu')",2477.3614725569655
123,"(14, 20, 3, 25, 32, 0, 'Adamax', 0.001, 'uniform', 'relu')",2504.4749526934484
