,conf,score
173,"(14, 20, 3, 40, 500, 7, 'Adamax', 0.001, 'lecun_uniform', 'relu')",432.49414886169654
174,"(14, 100, 3, 40, 500, 7, 'Adagrad', 0.001, 'lecun_uniform', 'softplus')",432.5127381766531
175,"(14, 20, 5, 40, 32, 7, 'Adagrad', 0.001, 'normal', 'relu')",433.0419979996101
176,"(14, 20, 3, 40, 32, 0, 'adam', 0.1, 'lecun_uniform', 'softplus')",433.255384123473
177,"(7, 100, 5, 40, 32, 0, 'adam', 0.1, 'lecun_uniform', 'linear')",433.30975285167307
178,"(14, 20, 5, 40, 32, 0, 'Adamax', 0.1, 'normal', 'relu')",434.0834334017214
179,"(14, 50, 3, 40, 32, 7, 'Adagrad', 0.001, 'uniform', 'relu')",434.11133221079643
180,"(7, 50, 5, 40, 32, 7, 'adam', 0.1, 'normal', 'softplus')",434.3073252861472
181,"(14, 50, 3, 40, 32, 7, 'adam', 0.1, 'uniform', 'relu')",434.4061228622064
182,"(7, 100, 3, 40, 128, 7, 'adam', 0.1, 'uniform', 'softplus')",434.97494610790534
183,"(7, 50, 3, 40, 32, 7, 'adam', 0.1, 'uniform', 'relu')",435.1856666979391
184,"(7, 100, 5, 40, 32, 7, 'Adagrad', 0.001, 'normal', 'softplus')",435.5675781591141
185,"(7, 50, 3, 40, 32, 0, 'adam', 0.001, 'lecun_uniform', 'linear')",435.97150279821545
186,"(7, 50, 5, 40, 32, 0, 'Adagrad', 0.1, 'normal', 'relu')",436.39476549325315
187,"(14, 50, 3, 40, 32, 0, 'Adamax', 0.1, 'uniform', 'relu')",436.4520807750114
188,"(7, 50, 3, 40, 32, 7, 'adam', 0.1, 'lecun_uniform', 'relu')",436.8436705498257
189,"(14, 50, 5, 40, 500, 7, 'Adagrad', 0.001, 'lecun_uniform', 'relu')",437.58165780808247
190,"(7, 100, 5, 40, 32, 0, 'adam', 0.001, 'uniform', 'relu')",437.7005051040842
191,"(14, 100, 3, 40, 500, 7, 'Adagrad', 0.001, 'normal', 'relu')",439.282453182656
192,"(7, 100, 5, 40, 128, 7, 'Adagrad', 0.001, 'lecun_uniform', 'softplus')",439.3768270957537
193,"(7, 20, 3, 40, 128, 0, 'adam', 0.1, 'normal', 'relu')",439.45532576773496
194,"(7, 50, 5, 40, 32, 7, 'Adagrad', 0.001, 'normal', 'softplus')",440.7599907566352
195,"(14, 50, 3, 40, 128, 7, 'Adagrad', 0.001, 'lecun_uniform', 'softplus')",441.4065245892634
196,"(7, 20, 5, 40, 32, 0, 'adam', 0.001, 'lecun_uniform', 'softplus')",444.2750966165097
197,"(14, 20, 5, 40, 128, 0, 'Adagrad', 0.1, 'uniform', 'relu')",444.6172296267787
198,"(14, 100, 5, 40, 500, 0, 'adam', 0.001, 'lecun_uniform', 'linear')",445.72817293840546
199,"(7, 50, 3, 40, 32, 0, 'adam', 0.001, 'uniform', 'softplus')",446.414720149996
200,"(7, 20, 5, 40, 32, 7, 'Adagrad', 0.001, 'lecun_uniform', 'linear')",447.0416650781012
201,"(7, 20, 3, 40, 32, 0, 'adam', 0.001, 'lecun_uniform', 'relu')",447.18666036131685
202,"(14, 100, 3, 40, 128, 0, 'Adagrad', 0.1, 'uniform', 'linear')",447.9909055982181
203,"(7, 20, 5, 40, 128, 0, 'Adamax', 0.1, 'lecun_uniform', 'linear')",448.2106761796516
204,"(7, 100, 3, 40, 32, 0, 'Adamax', 0.001, 'normal', 'softplus')",448.32992332990057
205,"(7, 50, 5, 40, 32, 0, 'Adamax', 0.1, 'normal', 'relu')",448.88874822719333
206,"(7, 100, 5, 40, 32, 0, 'Adagrad', 0.1, 'uniform', 'softplus')",449.3519162985625
