,conf,score
133,"(7, 50, 5, 40, 32, 7, 'adam', 0.001, 'normal', 'linear')",2992.5954639849433
134,"(7, 100, 5, 40, 500, 7, 'adam', 0.1, 'lecun_uniform', 'relu')",2995.7728278980308
135,"(7, 100, 5, 40, 128, 7, 'Adamax', 0.001, 'lecun_uniform', 'softplus')",2996.0633971822613
136,"(7, 20, 5, 40, 128, 7, 'adam', 0.001, 'lecun_uniform', 'softplus')",2998.252896263145
137,"(7, 20, 3, 40, 500, 7, 'Adagrad', 0.1, 'lecun_uniform', 'relu')",3001.731545379632
138,"(7, 20, 3, 40, 32, 7, 'adam', 0.001, 'normal', 'relu')",3003.188842506104
139,"(7, 100, 5, 40, 500, 7, 'adam', 0.001, 'lecun_uniform', 'relu')",3004.8465037453766
140,"(7, 50, 3, 40, 128, 7, 'adam', 0.001, 'lecun_uniform', 'relu')",3007.354401426209
141,"(7, 50, 3, 40, 128, 7, 'adam', 0.001, 'lecun_uniform', 'softplus')",3008.8073526770477
142,"(14, 100, 3, 40, 500, 7, 'Adagrad', 0.001, 'normal', 'softplus')",3010.906328504577
143,"(7, 20, 3, 40, 500, 7, 'adam', 0.1, 'lecun_uniform', 'softplus')",3013.216109417247
144,"(7, 20, 5, 40, 32, 7, 'adam', 0.001, 'lecun_uniform', 'linear')",3014.9109142239513
145,"(7, 50, 5, 40, 500, 7, 'adam', 0.001, 'lecun_uniform', 'relu')",3015.050741633207
146,"(14, 50, 3, 40, 128, 7, 'Adagrad', 0.001, 'normal', 'relu')",3015.409139739265
147,"(7, 100, 3, 40, 32, 7, 'Adamax', 0.001, 'uniform', 'softplus')",3017.5719713138906
148,"(7, 50, 5, 40, 500, 7, 'adam', 0.001, 'uniform', 'relu')",3020.156226387534
149,"(7, 50, 3, 40, 500, 7, 'Adamax', 0.1, 'uniform', 'linear')",3022.6721776629183
150,"(7, 50, 3, 40, 500, 7, 'Adamax', 0.1, 'lecun_uniform', 'linear')",3024.7784559662614
151,"(7, 20, 5, 40, 32, 7, 'adam', 0.001, 'uniform', 'linear')",3025.939389745816
152,"(7, 100, 3, 40, 500, 7, 'adam', 0.001, 'normal', 'relu')",3027.499660692038
153,"(14, 20, 3, 40, 32, 7, 'adam', 0.1, 'uniform', 'relu')",3027.5799029205946
154,"(7, 100, 3, 40, 128, 7, 'adam', 0.001, 'normal', 'linear')",3027.866968239139
155,"(7, 100, 5, 40, 500, 7, 'adam', 0.001, 'normal', 'linear')",3028.0511780923034
156,"(7, 20, 3, 40, 128, 7, 'adam', 0.001, 'uniform', 'relu')",3030.340288423823
157,"(14, 20, 5, 40, 32, 0, 'adam', 0.001, 'lecun_uniform', 'relu')",3032.7629802714487
158,"(7, 100, 3, 40, 128, 7, 'Adamax', 0.001, 'uniform', 'relu')",3034.9569682490737
159,"(7, 100, 3, 40, 128, 7, 'Adamax', 0.001, 'uniform', 'softplus')",3035.3445352682074
160,"(7, 100, 3, 40, 128, 7, 'Adamax', 0.001, 'normal', 'softplus')",3035.450795481509
161,"(14, 20, 5, 40, 32, 7, 'adam', 0.1, 'uniform', 'linear')",3039.02255194996
162,"(7, 50, 3, 40, 500, 7, 'adam', 0.1, 'normal', 'linear')",3039.10140358603
163,"(7, 20, 3, 40, 128, 7, 'adam', 0.001, 'lecun_uniform', 'relu')",3039.491870823649
164,"(7, 20, 5, 40, 128, 7, 'adam', 0.001, 'normal', 'linear')",3040.800032734959
