,conf,score
103,"(7, 100, 3, 40, 32, 0, 'adam', 0.001, 'lecun_uniform', 'relu')",925.5718392102913
104,"(7, 20, 3, 40, 500, 7, 'Adamax', 0.001, 'lecun_uniform', 'relu')",927.0675240391163
105,"(7, 50, 5, 40, 500, 7, 'Adagrad', 0.001, 'lecun_uniform', 'linear')",929.9151163637456
106,"(14, 100, 3, 40, 128, 0, 'Adagrad', 0.1, 'lecun_uniform', 'softplus')",933.7397739853359
107,"(7, 50, 3, 40, 32, 7, 'Adagrad', 0.001, 'uniform', 'relu')",939.574535903997
108,"(7, 100, 3, 40, 500, 7, 'Adagrad', 0.001, 'normal', 'linear')",941.1177991683003
109,"(14, 100, 3, 40, 128, 0, 'Adamax', 0.001, 'uniform', 'linear')",946.4942880153756
110,"(14, 50, 5, 40, 128, 0, 'Adagrad', 0.1, 'lecun_uniform', 'softplus')",955.9937565556545
111,"(7, 20, 5, 40, 32, 0, 'adam', 0.001, 'normal', 'linear')",956.4150186153563
112,"(14, 50, 5, 40, 128, 0, 'Adagrad', 0.1, 'normal', 'linear')",956.4498357657366
113,"(7, 50, 3, 40, 128, 0, 'Adagrad', 0.1, 'lecun_uniform', 'softplus')",958.8859186381027
114,"(14, 50, 5, 40, 500, 0, 'adam', 0.001, 'lecun_uniform', 'relu')",960.9688576123013
115,"(7, 20, 5, 40, 500, 7, 'Adagrad', 0.001, 'uniform', 'linear')",968.0961487998086
116,"(14, 20, 3, 40, 500, 7, 'Adagrad', 0.001, 'uniform', 'relu')",969.9971148915232
117,"(7, 50, 3, 40, 32, 0, 'Adagrad', 0.1, 'uniform', 'softplus')",970.502317476215
118,"(7, 100, 3, 40, 128, 0, 'adam', 0.001, 'lecun_uniform', 'relu')",970.8207335709205
119,"(7, 20, 5, 40, 32, 0, 'Adamax', 0.1, 'uniform', 'softplus')",978.9447472317943
120,"(7, 20, 5, 40, 32, 0, 'Adamax', 0.1, 'uniform', 'relu')",985.5103118985719
121,"(7, 20, 3, 40, 500, 0, 'Adamax', 0.1, 'lecun_uniform', 'softplus')",1001.1886861064102
122,"(14, 100, 3, 40, 128, 0, 'Adagrad', 0.1, 'lecun_uniform', 'relu')",1001.7197591146498
123,"(7, 20, 3, 40, 500, 0, 'adam', 0.1, 'lecun_uniform', 'softplus')",1016.0271157927605
124,"(7, 100, 5, 40, 128, 0, 'Adamax', 0.1, 'lecun_uniform', 'linear')",1022.1668807659689
125,"(7, 50, 5, 40, 32, 0, 'Adagrad', 0.1, 'uniform', 'softplus')",1026.6647800878911
126,"(7, 50, 5, 40, 128, 0, 'adam', 0.001, 'lecun_uniform', 'softplus')",1035.0525148628656
127,"(7, 50, 5, 40, 32, 0, 'Adamax', 0.001, 'uniform', 'softplus')",1040.1771940939213
128,"(7, 100, 3, 40, 128, 7, 'adam', 0.1, 'uniform', 'linear')",1041.1705277448475
129,"(7, 50, 3, 40, 32, 0, 'adam', 0.1, 'lecun_uniform', 'softplus')",1071.9682707628608
130,"(14, 20, 5, 40, 500, 0, 'adam', 0.001, 'lecun_uniform', 'softplus')",1103.2956805877254
131,"(7, 50, 3, 40, 500, 0, 'Adagrad', 0.1, 'normal', 'relu')",1143.6971149998062
132,"(7, 50, 5, 40, 128, 0, 'adam', 0.001, 'normal', 'linear')",1143.7828134523775
133,"(7, 20, 3, 40, 500, 0, 'Adagrad', 0.1, 'normal', 'relu')",1158.377538070662
134,"(14, 100, 3, 40, 500, 0, 'adam', 0.001, 'uniform', 'relu')",1168.5762810676558
135,"(7, 20, 5, 40, 500, 0, 'Adamax', 0.1, 'normal', 'relu')",1177.3732499279818
136,"(7, 20, 5, 40, 500, 0, 'Adamax', 0.1, 'normal', 'linear')",1202.700033708912
137,"(14, 100, 5, 40, 500, 0, 'Adagrad', 0.1, 'uniform', 'linear')",1212.3803288049862
138,"(7, 100, 3, 40, 500, 0, 'Adagrad', 0.1, 'normal', 'linear')",1293.828720355757
139,"(14, 50, 5, 40, 500, 0, 'Adagrad', 0.1, 'uniform', 'relu')",1296.7311675351993
140,"(7, 100, 5, 40, 500, 0, 'Adagrad', 0.1, 'normal', 'relu')",1312.2704532025102
141,"(7, 100, 3, 40, 500, 0, 'Adagrad', 0.1, 'lecun_uniform', 'relu')",1314.562269717896
142,"(7, 100, 5, 40, 500, 0, 'Adagrad', 0.1, 'lecun_uniform', 'softplus')",1333.2634141752364
143,"(14, 100, 3, 40, 500, 0, 'Adagrad', 0.1, 'lecun_uniform', 'relu')",1344.2494503529274
144,"(14, 50, 5, 40, 128, 0, 'Adagrad', 0.001, 'lecun_uniform', 'softplus')",1385.915053904681
145,"(7, 50, 5, 40, 500, 0, 'adam', 0.001, 'lecun_uniform', 'linear')",1428.449301011397
146,"(14, 20, 5, 40, 32, 0, 'adam', 0.1, 'uniform', 'softplus')",1433.4708904458148
147,"(14, 50, 5, 40, 500, 0, 'Adamax', 0.001, 'uniform', 'relu')",1440.4431001976473
148,"(14, 50, 5, 40, 128, 0, 'Adagrad', 0.001, 'uniform', 'relu')",1464.008866754973
149,"(14, 50, 3, 40, 128, 0, 'Adagrad', 0.001, 'normal', 'linear')",1465.4916829698532
150,"(14, 100, 5, 40, 500, 0, 'Adagrad', 0.001, 'lecun_uniform', 'softplus')",1485.9839742417803
151,"(7, 100, 3, 40, 500, 0, 'Adamax', 0.1, 'uniform', 'softplus')",1499.1800579299725
152,"(14, 20, 3, 40, 32, 0, 'Adagrad', 0.001, 'lecun_uniform', 'linear')",1506.8036054665672
153,"(14, 20, 5, 40, 500, 0, 'adam', 0.001, 'normal', 'relu')",1525.878277815706
154,"(14, 100, 5, 40, 500, 0, 'Adagrad', 0.001, 'uniform', 'relu')",1527.2257865948764
155,"(14, 100, 3, 40, 500, 0, 'Adagrad', 0.001, 'uniform', 'linear')",1530.9581196749782
156,"(7, 100, 3, 40, 32, 0, 'Adagrad', 0.001, 'normal', 'softplus')",1553.6161052041798
157,"(14, 50, 3, 40, 128, 0, 'Adagrad', 0.001, 'normal', 'relu')",1568.7029492709485
158,"(7, 20, 5, 40, 500, 0, 'adam', 0.001, 'normal', 'linear')",1589.0079298975281
159,"(7, 20, 5, 40, 500, 0, 'Adamax', 0.001, 'normal', 'softplus')",1633.4096452464694
160,"(7, 100, 3, 40, 500, 0, 'Adamax', 0.1, 'lecun_uniform', 'relu')",1694.099488343853
161,"(7, 100, 3, 40, 128, 0, 'Adagrad', 0.001, 'normal', 'linear')",1703.4744749008353
162,"(14, 20, 3, 40, 128, 0, 'Adagrad', 0.001, 'normal', 'relu')",1818.8314763770754
163,"(7, 50, 5, 40, 128, 0, 'Adagrad', 0.001, 'normal', 'relu')",1842.2887523699892
164,"(7, 20, 3, 40, 500, 0, 'Adamax', 0.001, 'lecun_uniform', 'relu')",1874.0656220083251
165,"(7, 100, 3, 40, 128, 0, 'Adagrad', 0.001, 'uniform', 'softplus')",1888.9082489923817
166,"(7, 20, 3, 40, 500, 0, 'Adamax', 0.001, 'uniform', 'relu')",1915.1357712459776
167,"(7, 100, 3, 40, 500, 0, 'Adagrad', 0.001, 'lecun_uniform', 'relu')",2292.093717972438
168,"(7, 20, 5, 40, 128, 0, 'Adagrad', 0.001, 'lecun_uniform', 'relu')",3187.346083504159
169,"(7, 20, 5, 40, 500, 0, 'Adagrad', 0.001, 'normal', 'linear')",4055.40534886745
170,"(14, 50, 3, 40, 128, 0, 'adam', 0.1, 'uniform', 'relu')",4383.199800367724
171,"(14, 20, 5, 40, 128, 0, 'Adamax', 0.1, 'uniform', 'relu')",4398.982925586874
172,"(14, 20, 5, 40, 500, 0, 'adam', 0.1, 'lecun_uniform', 'relu')",4404.568917342038
173,"(14, 100, 3, 40, 32, 0, 'Adamax', 0.1, 'normal', 'softplus')",7776.57875493944
174,"(14, 100, 5, 40, 128, 0, 'adam', 0.1, 'normal', 'relu')",7845.545699229915
175,"(14, 50, 5, 40, 500, 0, 'adam', 0.1, 'uniform', 'softplus')",7880.95233206237
176,"(14, 100, 5, 40, 500, 0, 'adam', 0.1, 'lecun_uniform', 'softplus')",7883.9480181270865
177,"(14, 50, 3, 40, 500, 0, 'Adamax', 0.1, 'uniform', 'relu')",7888.650670919135
