,conf,score
119,"(7, 50, 3, 18, 32, 7, 'Adagrad', 0.001, 'normal', 'linear')",543.3875309158614
120,"(7, 50, 3, 18, 500, 7, 'adam', 0.001, 'uniform', 'relu')",543.5037922360054
121,"(7, 20, 3, 18, 32, 7, 'adam', 0.1, 'uniform', 'relu')",543.9391857130684
122,"(7, 20, 3, 18, 32, 7, 'Adagrad', 0.001, 'normal', 'linear')",545.6294062860227
123,"(7, 100, 5, 18, 500, 7, 'Adamax', 0.001, 'uniform', 'softplus')",547.7606484454516
124,"(7, 50, 5, 18, 32, 7, 'adam', 0.1, 'normal', 'softplus')",547.9347338537634
125,"(7, 50, 3, 18, 128, 7, 'adam', 0.1, 'normal', 'relu')",548.3314496833211
126,"(7, 50, 3, 18, 32, 7, 'adam', 0.1, 'uniform', 'softplus')",548.3659246021859
127,"(14, 100, 5, 18, 32, 7, 'Adamax', 0.1, 'lecun_uniform', 'relu')",548.4661616670078
128,"(7, 50, 3, 18, 32, 7, 'adam', 0.1, 'normal', 'relu')",548.5393095189494
129,"(14, 50, 3, 18, 128, 7, 'adam', 0.1, 'normal', 'softplus')",548.5960614530954
130,"(7, 100, 5, 18, 500, 7, 'adam', 0.1, 'uniform', 'relu')",548.7321512046808
131,"(7, 100, 3, 18, 500, 7, 'adam', 0.1, 'lecun_uniform', 'softplus')",548.814252332187
132,"(7, 50, 5, 18, 500, 7, 'adam', 0.1, 'lecun_uniform', 'softplus')",548.8172130136786
133,"(14, 50, 3, 18, 32, 7, 'adam', 0.001, 'normal', 'softplus')",548.9004355678674
134,"(14, 50, 5, 18, 128, 7, 'adam', 0.1, 'normal', 'softplus')",549.0474828313552
135,"(7, 100, 3, 18, 128, 7, 'adam', 0.1, 'uniform', 'softplus')",549.0751230242925
136,"(7, 100, 3, 18, 128, 7, 'adam', 0.1, 'normal', 'relu')",549.1503911960124
137,"(7, 20, 3, 18, 128, 7, 'Adagrad', 0.001, 'normal', 'relu')",549.2186347136485
138,"(14, 20, 5, 18, 32, 7, 'adam', 0.1, 'lecun_uniform', 'softplus')",549.6781802083253
139,"(7, 20, 5, 18, 128, 7, 'Adamax', 0.1, 'uniform', 'softplus')",549.6945362909714
140,"(14, 20, 5, 18, 32, 7, 'Adamax', 0.001, 'uniform', 'linear')",550.1202035799843
141,"(14, 50, 3, 18, 32, 7, 'adam', 0.1, 'lecun_uniform', 'relu')",550.7923846403429
142,"(7, 100, 3, 18, 500, 7, 'Adamax', 0.1, 'uniform', 'softplus')",551.6565110248454
143,"(14, 20, 5, 18, 128, 7, 'Adamax', 0.1, 'normal', 'linear')",552.6799547611135
144,"(14, 100, 3, 18, 128, 7, 'Adagrad', 0.1, 'lecun_uniform', 'softplus')",553.0066453688627
145,"(7, 50, 5, 18, 32, 7, 'adam', 0.001, 'normal', 'relu')",553.7444829259427
146,"(7, 50, 5, 18, 32, 7, 'Adagrad', 0.1, 'uniform', 'linear')",554.379240922281
147,"(14, 100, 5, 18, 128, 7, 'Adamax', 0.001, 'lecun_uniform', 'linear')",555.0872279957815
148,"(14, 50, 3, 18, 500, 7, 'adam', 0.001, 'lecun_uniform', 'linear')",556.0553196829082
149,"(7, 20, 5, 18, 32, 7, 'adam', 0.1, 'normal', 'relu')",557.4710245470562
150,"(14, 20, 5, 18, 128, 7, 'Adamax', 0.001, 'lecun_uniform', 'softplus')",557.7476280015713
151,"(7, 100, 5, 18, 32, 7, 'adam', 0.001, 'uniform', 'linear')",558.1265980202468
152,"(14, 50, 5, 18, 500, 7, 'Adagrad', 0.1, 'normal', 'softplus')",560.4234108513432
153,"(14, 20, 3, 18, 32, 7, 'Adamax', 0.1, 'lecun_uniform', 'relu')",560.7253684741088
154,"(14, 100, 5, 18, 500, 7, 'Adamax', 0.1, 'normal', 'softplus')",562.7045366839509
155,"(14, 20, 5, 18, 500, 7, 'adam', 0.1, 'uniform', 'softplus')",562.8787359398584
156,"(7, 100, 5, 18, 32, 7, 'Adamax', 0.001, 'normal', 'linear')",564.6830593374636
157,"(14, 100, 3, 18, 32, 7, 'Adamax', 0.001, 'uniform', 'softplus')",565.2216460894404
158,"(7, 100, 3, 18, 500, 7, 'adam', 0.001, 'lecun_uniform', 'softplus')",565.306564886871
159,"(14, 100, 5, 18, 128, 7, 'Adamax', 0.1, 'uniform', 'softplus')",565.4527027859459
160,"(14, 100, 5, 18, 128, 7, 'Adagrad', 0.001, 'normal', 'softplus')",565.5615945970185
161,"(7, 100, 3, 18, 32, 7, 'adam', 0.001, 'uniform', 'softplus')",567.1996969467483
162,"(7, 100, 5, 18, 32, 7, 'Adamax', 0.1, 'lecun_uniform', 'relu')",569.9279705004535
163,"(14, 20, 5, 18, 128, 7, 'Adagrad', 0.1, 'lecun_uniform', 'relu')",570.399083300711
