,conf,score
108,"(14, 100, 5, 18, 128, 7, 'Adamax', 0.001, 'uniform', 'softplus')",380.4608037520653
109,"(7, 100, 5, 18, 128, 7, 'Adamax', 0.001, 'lecun_uniform', 'relu')",382.069178525864
110,"(7, 100, 5, 18, 128, 7, 'Adamax', 0.001, 'lecun_uniform', 'linear')",385.29712267446985
111,"(7, 50, 5, 18, 128, 0, 'Adamax', 0.1, 'normal', 'relu')",385.73179783367505
112,"(7, 100, 3, 18, 128, 0, 'adam', 0.001, 'uniform', 'linear')",386.7246729110532
113,"(7, 20, 5, 18, 128, 0, 'Adamax', 0.001, 'normal', 'linear')",387.2401950197151
114,"(14, 20, 3, 18, 128, 7, 'adam', 0.1, 'normal', 'relu')",389.74332362690507
115,"(7, 20, 3, 18, 500, 0, 'adam', 0.001, 'normal', 'linear')",391.04346594676315
116,"(7, 100, 5, 18, 128, 0, 'adam', 0.001, 'lecun_uniform', 'softplus')",393.74232414532094
117,"(14, 50, 5, 18, 128, 0, 'Adagrad', 0.1, 'lecun_uniform', 'softplus')",394.51069344053235
118,"(14, 50, 3, 18, 32, 7, 'Adamax', 0.001, 'lecun_uniform', 'softplus')",396.6310626817623
119,"(7, 100, 5, 18, 500, 7, 'Adamax', 0.001, 'lecun_uniform', 'softplus')",398.5459307384396
120,"(7, 100, 5, 18, 128, 7, 'Adagrad', 0.001, 'lecun_uniform', 'relu')",404.72241342498546
121,"(7, 20, 3, 18, 32, 0, 'adam', 0.001, 'normal', 'linear')",407.2037760090419
122,"(7, 20, 3, 18, 32, 0, 'adam', 0.001, 'normal', 'softplus')",411.2562579111234
123,"(7, 50, 5, 18, 128, 0, 'adam', 0.001, 'uniform', 'softplus')",415.9447306267891
124,"(14, 20, 3, 18, 32, 0, 'Adamax', 0.001, 'uniform', 'relu')",419.29995709898134
125,"(14, 100, 3, 18, 500, 0, 'Adamax', 0.1, 'lecun_uniform', 'relu')",422.8888459884048
126,"(14, 50, 3, 18, 128, 0, 'Adamax', 0.1, 'normal', 'relu')",431.21536299960803
